Unit_ID,Candidate_Number,Candidate_Name,Score
KK10_CONST_หนองสองห้อง_หนองเม็ก_M1_U2,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หนองเม็ก_M2_U3,1,นายวันนิวัติ สมบูรณ์,107
KK10_CONST_หนองสองห้อง_หนองเม็ก_M2_U3,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หนองเม็ก_M2_U3,3,นายนิวัตร สระพรม,22
KK10_CONST_หนองสองห้อง_หนองเม็ก_M2_U3,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองเม็ก_M2_U3,5,นายพชรกร อรรณนพพร,83
KK10_CONST_หนองสองห้อง_หนองเม็ก_M2_U3,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หนองเม็ก_M3_U4,1,นายวันนิวัติ สมบูรณ์,52
KK10_CONST_หนองสองห้อง_หนองเม็ก_M3_U4,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_หนองเม็ก_M3_U4,3,นายนิวัตร สระพรม,6
KK10_CONST_หนองสองห้อง_หนองเม็ก_M3_U4,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_หนองเม็ก_M3_U4,5,นายพชรกร อรรณนพพร,116
KK10_CONST_หนองสองห้อง_หนองเม็ก_M3_U4,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U5,1,นายวันนิวัติ สมบูรณ์,103
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U5,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U5,3,นายนิวัตร สระพรม,28
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U5,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U5,5,นายพชรกร อรรณนพพร,156
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U5,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U6,1,นายวันนิวัติ สมบูรณ์,148
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U6,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U6,3,นายนิวัตร สระพรม,20
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U6,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U6,5,นายพชรกร อรรณนพพร,167
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U6,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หนองเม็ก_M5_U7,1,นายวันนิวัติ สมบูรณ์,129
KK10_CONST_หนองสองห้อง_หนองเม็ก_M5_U7,2,ร.ต.ท.สงวน คมขาว,5
KK10_CONST_หนองสองห้อง_หนองเม็ก_M5_U7,3,นายนิวัตร สระพรม,47
KK10_CONST_หนองสองห้อง_หนองเม็ก_M5_U7,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_หนองเม็ก_M5_U7,5,นายพชรกร อรรณนพพร,102
KK10_CONST_หนองสองห้อง_หนองเม็ก_M5_U7,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หนองเม็ก_M6_U8,1,นายวันนิวัติ สมบูรณ์,48
KK10_CONST_หนองสองห้อง_หนองเม็ก_M6_U8,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_หนองเม็ก_M6_U8,3,นายนิวัตร สระพรม,16
KK10_CONST_หนองสองห้อง_หนองเม็ก_M6_U8,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_หนองสองห้อง_หนองเม็ก_M6_U8,5,นายพชรกร อรรณนพพร,103
KK10_CONST_หนองสองห้อง_หนองเม็ก_M6_U8,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หนองเม็ก_M7_U9,1,นายวันนิวัติ สมบูรณ์,72
KK10_CONST_หนองสองห้อง_หนองเม็ก_M7_U9,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_หนองเม็ก_M7_U9,3,นายนิวัตร สระพรม,18
KK10_CONST_หนองสองห้อง_หนองเม็ก_M7_U9,4,นายวิระศักดิ์ สายทอง,3
KK10_CONST_หนองสองห้อง_หนองเม็ก_M7_U9,5,นายพชรกร อรรณนพพร,78
KK10_CONST_หนองสองห้อง_หนองเม็ก_M7_U9,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U1,1,นายวันนิวัติ สมบูรณ์,86
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U1,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U1,3,นายนิวัตร สระพรม,16
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U1,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U1,5,นายพชรกร อรรณนพพร,156
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U1,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M2_U2,1,นายวันนิวัติ สมบูรณ์,94
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M2_U2,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M2_U2,3,นายนิวัตร สระพรม,17
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M2_U2,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M2_U2,5,นายพชรกร อรรณนพพร,114
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M2_U2,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M3_U3,1,นายวันนิวัติ สมบูรณ์,84
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M3_U3,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M3_U3,3,นายนิวัตร สระพรม,27
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M3_U3,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M3_U3,5,นายพชรกร อรรณนพพร,137
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M3_U3,6,นายประยูร เทียมทะนง,7
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M4_U4,1,นายวันนิวัติ สมบูรณ์,167
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M4_U4,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M4_U4,3,นายนิวัตร สระพรม,32
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M4_U4,4,นายวิระศักดิ์ สายทอง,3
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M4_U4,5,นายพชรกร อรรณนพพร,237
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M4_U4,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M5_U5,1,นายวันนิวัติ สมบูรณ์,71
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M5_U5,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M5_U5,3,นายนิวัตร สระพรม,10
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M5_U5,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M5_U5,5,นายพชรกร อรรณนพพร,115
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M5_U5,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M6_U6,1,นายวันนิวัติ สมบูรณ์,59
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M6_U6,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M6_U6,3,นายนิวัตร สระพรม,2
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M6_U6,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M6_U6,5,นายพชรกร อรรณนพพร,66
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M6_U6,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M7_U7,1,นายวันนิวัติ สมบูรณ์,71
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M7_U7,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M7_U7,3,นายนิวัตร สระพรม,11
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M7_U7,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M7_U7,5,นายพชรกร อรรณนพพร,54
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M7_U7,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M8_U8,1,นายวันนิวัติ สมบูรณ์,120
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M8_U8,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M8_U8,3,นายนิวัตร สระพรม,19
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M8_U8,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M8_U8,5,นายพชรกร อรรณนพพร,149
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M8_U8,6,นายประยูร เทียมทะนง,3
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U9,1,นายวันนิวัติ สมบูรณ์,71
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U9,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U9,3,นายนิวัตร สระพรม,18
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U9,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U9,5,นายพชรกร อรรณนพพร,143
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U9,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M10_U10,1,นายวันนิวัติ สมบูรณ์,46
KK10_CONST_หนองสองห้อง_หันโจด_M10_U10,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_หันโจด_M10_U10,3,นายนิวัตร สระพรม,5
KK10_CONST_หนองสองห้อง_หันโจด_M10_U10,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M10_U10,5,นายพชรกร อรรณนพพร,20
KK10_CONST_หนองสองห้อง_หันโจด_M10_U10,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M11_U11,1,นายวันนิวัติ สมบูรณ์,54
KK10_CONST_หนองสองห้อง_หันโจด_M11_U11,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_หันโจด_M11_U11,3,นายนิวัตร สระพรม,10
KK10_CONST_หนองสองห้อง_หันโจด_M11_U11,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_หันโจด_M11_U11,5,นายพชรกร อรรณนพพร,58
KK10_CONST_หนองสองห้อง_หันโจด_M11_U11,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M12_U12,1,นายวันนิวัติ สมบูรณ์,45
KK10_CONST_หนองสองห้อง_หันโจด_M12_U12,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หันโจด_M12_U12,3,นายนิวัตร สระพรม,4
KK10_CONST_หนองสองห้อง_หันโจด_M12_U12,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M12_U12,5,นายพชรกร อรรณนพพร,56
KK10_CONST_หนองสองห้อง_หันโจด_M12_U12,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M1_U1,1,นายวันนิวัติ สมบูรณ์,80
KK10_CONST_หนองสองห้อง_หันโจด_M1_U1,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หันโจด_M1_U1,3,นายนิวัตร สระพรม,25
KK10_CONST_หนองสองห้อง_หันโจด_M1_U1,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M1_U1,5,นายพชรกร อรรณนพพร,72
KK10_CONST_หนองสองห้อง_หันโจด_M1_U1,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_หันโจด_M2_U2,1,นายวันนิวัติ สมบูรณ์,103
KK10_CONST_หนองสองห้อง_หันโจด_M2_U2,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_หันโจด_M2_U2,3,นายนิวัตร สระพรม,28
KK10_CONST_หนองสองห้อง_หันโจด_M2_U2,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M2_U2,5,นายพชรกร อรรณนพพร,125
KK10_CONST_หนองสองห้อง_หันโจด_M2_U2,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M3_U3,1,นายวันนิวัติ สมบูรณ์,23
KK10_CONST_หนองสองห้อง_หันโจด_M3_U3,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หันโจด_M3_U3,3,นายนิวัตร สระพรม,100
KK10_CONST_หนองสองห้อง_หันโจด_M3_U3,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M3_U3,5,นายพชรกร อรรณนพพร,55
KK10_CONST_หนองสองห้อง_หันโจด_M3_U3,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M4_U4,1,นายวันนิวัติ สมบูรณ์,124
KK10_CONST_หนองสองห้อง_หันโจด_M4_U4,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หันโจด_M4_U4,3,นายนิวัตร สระพรม,11
KK10_CONST_หนองสองห้อง_หันโจด_M4_U4,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M4_U4,5,นายพชรกร อรรณนพพร,24
KK10_CONST_หนองสองห้อง_หันโจด_M4_U4,6,นายประยูร เทียมทะนง,2
KK10_CONST_หนองสองห้อง_หันโจด_M5_U5,1,นายวันนิวัติ สมบูรณ์,62
KK10_CONST_หนองสองห้อง_หันโจด_M5_U5,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_หันโจด_M5_U5,3,นายนิวัตร สระพรม,20
KK10_CONST_หนองสองห้อง_หันโจด_M5_U5,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_หันโจด_M5_U5,5,นายพชรกร อรรณนพพร,64
KK10_CONST_หนองสองห้อง_หันโจด_M5_U5,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M6_U6,1,นายวันนิวัติ สมบูรณ์,111
KK10_CONST_หนองสองห้อง_หันโจด_M6_U6,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_หันโจด_M6_U6,3,นายนิวัตร สระพรม,31
KK10_CONST_หนองสองห้อง_หันโจด_M6_U6,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M6_U6,5,นายพชรกร อรรณนพพร,77
KK10_CONST_หนองสองห้อง_หันโจด_M6_U6,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M7_U7,1,นายวันนิวัติ สมบูรณ์,98
KK10_CONST_หนองสองห้อง_หันโจด_M7_U7,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_หันโจด_M7_U7,3,นายนิวัตร สระพรม,28
KK10_CONST_หนองสองห้อง_หันโจด_M7_U7,4,นายวิระศักดิ์ สายทอง,2
KK10_CONST_หนองสองห้อง_หันโจด_M7_U7,5,นายพชรกร อรรณนพพร,173
KK10_CONST_หนองสองห้อง_หันโจด_M7_U7,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_หันโจด_M8_U8,1,นายวันนิวัติ สมบูรณ์,75
KK10_CONST_หนองสองห้อง_หันโจด_M8_U8,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_หันโจด_M8_U8,3,นายนิวัตร สระพรม,3
KK10_CONST_หนองสองห้อง_หันโจด_M8_U8,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M8_U8,5,นายพชรกร อรรณนพพร,47
KK10_CONST_หนองสองห้อง_หันโจด_M8_U8,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_หันโจด_M9_U9,1,นายวันนิวัติ สมบูรณ์,67
KK10_CONST_หนองสองห้อง_หันโจด_M9_U9,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_หันโจด_M9_U9,3,นายนิวัตร สระพรม,12
KK10_CONST_หนองสองห้อง_หันโจด_M9_U9,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_หันโจด_M9_U9,5,นายพชรกร อรรณนพพร,38
KK10_CONST_หนองสองห้อง_หันโจด_M9_U9,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M10_U10,1,นายวันนิวัติ สมบูรณ์,165
KK10_CONST_หนองสองห้อง_โนนธาตุ_M10_U10,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_โนนธาตุ_M10_U10,3,นายนิวัตร สระพรม,37
KK10_CONST_หนองสองห้อง_โนนธาตุ_M10_U10,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M10_U10,5,นายพชรกร อรรณนพพร,115
KK10_CONST_หนองสองห้อง_โนนธาตุ_M10_U10,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M11_U11,1,นายวันนิวัติ สมบูรณ์,53
KK10_CONST_หนองสองห้อง_โนนธาตุ_M11_U11,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M11_U11,3,นายนิวัตร สระพรม,17
KK10_CONST_หนองสองห้อง_โนนธาตุ_M11_U11,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M11_U11,5,นายพชรกร อรรณนพพร,41
KK10_CONST_หนองสองห้อง_โนนธาตุ_M11_U11,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M1_U1,1,นายวันนิวัติ สมบูรณ์,59
KK10_CONST_หนองสองห้อง_โนนธาตุ_M1_U1,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_โนนธาตุ_M1_U1,3,นายนิวัตร สระพรม,10
KK10_CONST_หนองสองห้อง_โนนธาตุ_M1_U1,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M1_U1,5,นายพชรกร อรรณนพพร,74
KK10_CONST_หนองสองห้อง_โนนธาตุ_M1_U1,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M2_U2,1,นายวันนิวัติ สมบูรณ์,67
KK10_CONST_หนองสองห้อง_โนนธาตุ_M2_U2,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_โนนธาตุ_M2_U2,3,นายนิวัตร สระพรม,17
KK10_CONST_หนองสองห้อง_โนนธาตุ_M2_U2,4,นายวิระศักดิ์ สายทอง,40
KK10_CONST_หนองสองห้อง_โนนธาตุ_M2_U2,5,นายพชรกร อรรณนพพร,42
KK10_CONST_หนองสองห้อง_โนนธาตุ_M2_U2,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_โนนธาตุ_M3_U3,1,นายวันนิวัติ สมบูรณ์,101
KK10_CONST_หนองสองห้อง_โนนธาตุ_M3_U3,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M3_U3,3,นายนิวัตร สระพรม,19
KK10_CONST_หนองสองห้อง_โนนธาตุ_M3_U3,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M3_U3,5,นายพชรกร อรรณนพพร,55
KK10_CONST_หนองสองห้อง_โนนธาตุ_M3_U3,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M4_U4,1,นายวันนิวัติ สมบูรณ์,177
KK10_CONST_หนองสองห้อง_โนนธาตุ_M4_U4,2,ร.ต.ท.สงวน คมขาว,2
KK10_CONST_หนองสองห้อง_โนนธาตุ_M4_U4,3,นายนิวัตร สระพรม,24
KK10_CONST_หนองสองห้อง_โนนธาตุ_M4_U4,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_โนนธาตุ_M4_U4,5,นายพชรกร อรรณนพพร,143
KK10_CONST_หนองสองห้อง_โนนธาตุ_M4_U4,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M5_U5,1,นายวันนิวัติ สมบูรณ์,103
KK10_CONST_หนองสองห้อง_โนนธาตุ_M5_U5,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M5_U5,3,นายนิวัตร สระพรม,36
KK10_CONST_หนองสองห้อง_โนนธาตุ_M5_U5,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_โนนธาตุ_M5_U5,5,นายพชรกร อรรณนพพร,175
KK10_CONST_หนองสองห้อง_โนนธาตุ_M5_U5,6,นายประยูร เทียมทะนง,3
KK10_CONST_หนองสองห้อง_โนนธาตุ_M6_U6,1,นายวันนิวัติ สมบูรณ์,185
KK10_CONST_หนองสองห้อง_โนนธาตุ_M6_U6,2,ร.ต.ท.สงวน คมขาว,3
KK10_CONST_หนองสองห้อง_โนนธาตุ_M6_U6,3,นายนิวัตร สระพรม,19
KK10_CONST_หนองสองห้อง_โนนธาตุ_M6_U6,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M6_U6,5,นายพชรกร อรรณนพพร,154
KK10_CONST_หนองสองห้อง_โนนธาตุ_M6_U6,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M7_U7,1,นายวันนิวัติ สมบูรณ์,73
KK10_CONST_หนองสองห้อง_โนนธาตุ_M7_U7,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_โนนธาตุ_M7_U7,3,นายนิวัตร สระพรม,11
KK10_CONST_หนองสองห้อง_โนนธาตุ_M7_U7,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M7_U7,5,นายพชรกร อรรณนพพร,50
KK10_CONST_หนองสองห้อง_โนนธาตุ_M7_U7,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M8_U8,1,นายวันนิวัติ สมบูรณ์,98
KK10_CONST_หนองสองห้อง_โนนธาตุ_M8_U8,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M8_U8,3,นายนิวัตร สระพรม,4
KK10_CONST_หนองสองห้อง_โนนธาตุ_M8_U8,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_โนนธาตุ_M8_U8,5,นายพชรกร อรรณนพพร,83
KK10_CONST_หนองสองห้อง_โนนธาตุ_M8_U8,6,นายประยูร เทียมทะนง,1
KK10_CONST_หนองสองห้อง_โนนธาตุ_M9_U9,1,นายวันนิวัติ สมบูรณ์,92
KK10_CONST_หนองสองห้อง_โนนธาตุ_M9_U9,2,ร.ต.ท.สงวน คมขาว,1
KK10_CONST_หนองสองห้อง_โนนธาตุ_M9_U9,3,นายนิวัตร สระพรม,14
KK10_CONST_หนองสองห้อง_โนนธาตุ_M9_U9,4,นายวิระศักดิ์ สายทอง,1
KK10_CONST_หนองสองห้อง_โนนธาตุ_M9_U9,5,นายพชรกร อรรณนพพร,99
KK10_CONST_หนองสองห้อง_โนนธาตุ_M9_U9,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,1,นายวันนิวัติ สมบูรณ์,8
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,2,ร.ต.ท.สงวน คมขาว,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,3,นายนิวัตร สระพรม,2
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,4,นายวิระศักดิ์ สายทอง,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,5,นายพชรกร อรรณนพพร,1
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,6,นายประยูร เทียมทะนง,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,1,นายวันนิวัติ สมบูรณ์,167
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,2,ร.ต.ท.สงวน คมขาว,7
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,3,นายนิวัตร สระพรม,396
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,4,นายวิระศักดิ์ สายทอง,13
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,5,นายพชรกร อรรณนพพร,116
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,6,นายประยูร เทียมทะนง,9
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,1,นายวันนิวัติ สมบูรณ์,182
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,2,ร.ต.ท.สงวน คมขาว,9
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,3,นายนิวัตร สระพรม,378
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,4,นายวิระศักดิ์ สายทอง,13
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,5,นายพชรกร อรรณนพพร,111
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,6,นายประยูร เทียมทะนง,11
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,1,นายวันนิวัติ สมบูรณ์,178
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,2,ร.ต.ท.สงวน คมขาว,9
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,3,นายนิวัตร สระพรม,374
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,4,นายวิระศักดิ์ สายทอง,11
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,5,นายพชรกร อรรณนพพร,127
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,6,นายประยูร เทียมทะนง,5
