Unit_ID,Party_Number,Party_Name,Score
KK10_หนองสองห้อง_หนองสองห้อง_M4_U4,27,พรรคประชาธิปัตย์,5.0
KK10_หนองสองห้อง_หนองสองห้อง_M4_U4,29,พรรคไทยภักดี,4.0
KK10_หนองสองห้อง_หนองสองห้อง_M4_U4,32,พรรคครูไทยเพื่อประชาชน,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M4_U4,37,พรรคภูมิใจไทย,83.0
KK10_หนองสองห้อง_หนองสองห้อง_M4_U4,38,พรรคพลังธรรมใหม่,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M4_U4,44,พรรคโอกาสใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M4_U4,46,พรรคประชาชน,55.0
KK10_หนองสองห้อง_หนองสองห้อง_M4_U4,48,พรรคไทยสร้างไทย,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,1,พรรคไทยทรัพย์ทวี,8.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,2,พรรคเพื่อชาติไทย,6.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,5,พรรครวมใจไทย,15.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,6,พรรครวมไทยสร้างชาติ,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,8,พรรคประชาธิปไตยใหม่,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,9,พรรคเพื่อไทย,142.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,10,พรรคทางเลือกใหม่,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,11,พรรคเศรษฐกิจ,13.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,12,พรรคเสรีรวมไทย,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,13,พรรครวมพลังประชาชน,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,19,พรรคสังคมประชาธิปไตยไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,20,พรรคฟิวชัน,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,27,พรรคประชาธิปัตย์,11.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,29,พรรคไทยภักดี,4.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,32,พรรคครูไทยเพื่อประชาชน,4.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,34,พรรคสร้างอนาคตไทย,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,35,พรรครักชาติ,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,36,พรรคไทยพร้อม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,37,พรรคภูมิใจไทย,165.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,38,พรรคพลังธรรมใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,46,พรรคประชาชน,166.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,47,พรรคประชาไทย,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,48,พรรคไทยสร้างไทย,4.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,49,พรรคไทยก้าวใหม่,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M16_U5,51,พรรคพร้อม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,1,พรรคไทยทรัพย์ทวี,7.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,2,พรรคเพื่อชาติไทย,4.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,3,พรรคใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,5,พรรครวมใจไทย,9.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,6,พรรครวมไทยสร้างชาติ,5.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,8,พรรคประชาธิปไตยใหม่,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,9,พรรคเพื่อไทย,100.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,10,พรรคทางเลือกใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,11,พรรคเศรษฐกิจ,13.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,12,พรรคเสรีรวมไทย,4.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,13,พรรครวมพลังประชาชน,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,15,พรรคอนาคตไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,27,พรรคประชาธิปัตย์,6.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,28,พรรคไทยก้าวหน้า,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,29,พรรคไทยภักดี,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,30,พรรคแรงงานสร้างชาติ,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,31,พรรคประชากรไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,34,พรรคสร้างอนาคตไทย,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,37,พรรคภูมิใจไทย,156.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,38,พรรคพลังธรรมใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,42,พรรคกล้าธรรม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,43,พรรคพลังประชารัฐ,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,46,พรรคประชาชน,81.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,48,พรรคไทยสร้างไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M17_U6,49,พรรคไทยก้าวใหม่,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,1,พรรคไทยทรัพย์ทวี,10.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,2,พรรคเพื่อชาติไทย,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,3,พรรคใหม่,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,5,พรรครวมใจไทย,16.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,6,พรรครวมไทยสร้างชาติ,7.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,7,พรรคพลวัต,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,8,พรรคประชาธิปไตยใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,9,พรรคเพื่อไทย,185.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,11,พรรคเศรษฐกิจ,27.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,12,พรรคเสรีรวมไทย,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,13,พรรครวมพลังประชาชน,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,17,พรรคไทยชนะ,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,24,พรรควิชชั่นใหม่,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,27,พรรคประชาธิปัตย์,9.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,29,พรรคไทยภักดี,4.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,30,พรรคแรงงานสร้างชาติ,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,33,พรรคประชาชาติ,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,34,พรรคสร้างอนาคตไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,36,พรรคไทยพร้อม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,37,พรรคภูมิใจไทย,163.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,39,พรรคกรีน,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,42,พรรคกล้าธรรม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,45,พรรคเป็นธรรม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,46,พรรคประชาชน,123.0
KK10_หนองสองห้อง_หนองสองห้อง_M18_U7,48,พรรคไทยสร้างไทย,5.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,1,พรรคไทยทรัพย์ทวี,5.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,2,พรรคเพื่อชาติไทย,6.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,3,พรรคใหม่,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,4,พรรคมิติใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,5,พรรครวมใจไทย,6.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,6,พรรครวมไทยสร้างชาติ,9.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,8,พรรคประชาธิปไตยใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,9,พรรคเพื่อไทย,99.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,11,พรรคเศรษฐกิจ,5.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,13,พรรครวมพลังประชาชน,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,16,พรรคพลังเพื่อไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,32,พรรคครูไทยเพื่อประชาชน,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,37,พรรคภูมิใจไทย,19.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,38,พรรคพลังธรรมใหม่,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,41,พรรคแผ่นดินธรรม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,43,พรรคพลังประชารัฐ,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M5_U8,46,พรรคประชาชน,45.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,1,พรรคไทยทรัพย์ทวี,8.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,2,พรรคเพื่อชาติไทย,5.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,3,พรรคใหม่,3.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,5,พรรครวมใจไทย,7.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,6,พรรครวมไทยสร้างชาติ,8.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,8,พรรคประชาธิปไตยใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,9,พรรคเพื่อไทย,161.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,11,พรรคเศรษฐกิจ,6.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,12,พรรคเสรีรวมไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,18,พรรคพลังสังคมใหม่,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,27,พรรคประชาธิปัตย์,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,30,พรรคแรงงานสร้างชาติ,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,31,พรรคประชากรไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,34,พรรคสร้างอนาคตไทย,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,35,พรรครักชาติ,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,36,พรรคไทยพร้อม,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,37,พรรคภูมิใจไทย,109.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,38,พรรคพลังธรรมใหม่,6.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,42,พรรคกล้าธรรม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,45,พรรคเป็นธรรม,1.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,46,พรรคประชาชน,49.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,49,พรรคไทยก้าวใหม่,2.0
KK10_หนองสองห้อง_หนองสองห้อง_M6_U9,51,พรรคพร้อม,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,1,พรรคไทยทรัพย์ทวี,12.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,2,พรรคเพื่อชาติไทย,6.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,3,พรรคใหม่,4.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,5,พรรครวมใจไทย,14.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,6,พรรครวมไทยสร้างชาติ,5.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,7,พรรคพลวัต,2.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,8,พรรคประชาธิปไตยใหม่,3.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,9,พรรคเพื่อไทย,152.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,10,พรรคทางเลือกใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,11,พรรคเศรษฐกิจ,5.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,12,พรรคเสรีรวมไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,13,พรรครวมพลังประชาชน,4.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,16,พรรคพลังเพื่อไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,20,พรรคฟิวชัน,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,27,พรรคประชาธิปัตย์,3.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,28,พรรคไทยก้าวหน้า,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,34,พรรคสร้างอนาคตไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,36,พรรคไทยพร้อม,3.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,37,พรรคภูมิใจไทย,71.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,38,พรรคพลังธรรมใหม่,4.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,42,พรรคกล้าธรรม,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,43,พรรคพลังประชารัฐ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,46,พรรคประชาชน,95.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,47,พรรคประชาไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,48,พรรคไทยสร้างไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,49,พรรคไทยก้าวใหม่,2.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,53,พรรคไทยพิทักษ์ธรรม,1.0
KK10_หนองสองห้อง_หนองเม็ก_M8_U10,54,พรรคความหวังใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,1,พรรคไทยทรัพย์ทวี,7.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,2,พรรคเพื่อชาติไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,5,พรรครวมใจไทย,9.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,6,พรรครวมไทยสร้างชาติ,3.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,9,พรรคเพื่อไทย,77.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,10,พรรคทางเลือกใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,11,พรรคเศรษฐกิจ,3.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,13,พรรครวมพลังประชาชน,2.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,19,พรรคสังคมประชาธิปไตยไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,20,พรรคฟิวชัน,1.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,27,พรรคประชาธิปัตย์,6.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,29,พรรคไทยภักดี,1.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,31,พรรคประชากรไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,35,พรรครักชาติ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,37,พรรคภูมิใจไทย,47.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,38,พรรคพลังธรรมใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,43,พรรคพลังประชารัฐ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,46,พรรคประชาชน,42.0
KK10_หนองสองห้อง_หนองเม็ก_M9_U11,48,พรรคไทยสร้างไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,1,พรรคไทยทรัพย์ทวี,3.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,2,พรรคเพื่อชาติไทย,4.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,3,พรรคใหม่,2.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,5,พรรครวมใจไทย,11.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,6,พรรครวมไทยสร้างชาติ,7.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,8,พรรคประชาธิปไตยใหม่,15.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,9,พรรคเพื่อไทย,75.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,11,พรรคเศรษฐกิจ,3.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,12,พรรคเสรีรวมไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,16,พรรคพลังเพื่อไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,17,พรรคไทยชนะ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,18,พรรคพลังสังคมใหม่,2.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,21,พรรคไทรวมพลัง,2.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,23,พรรคปวงชนไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,24,พรรควิชชั่นใหม่,3.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,27,พรรคประชาธิปัตย์,2.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,28,พรรคไทยก้าวหน้า,1.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,30,พรรคแรงงานสร้างชาติ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,31,พรรคประชากรไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,35,พรรครักชาติ,3.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,37,พรรคภูมิใจไทย,85.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,47,พรรคประชาไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M10_U12,48,พรรคไทยสร้างไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,1,พรรคไทยทรัพย์ทวี,4.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,2,พรรคเพื่อชาติไทย,3.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,3,พรรคใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,5,พรรครวมใจไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,6,พรรครวมไทยสร้างชาติ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,8,พรรคประชาธิปไตยใหม่,2.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,9,พรรคเพื่อไทย,86.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,13,พรรครวมพลังประชาชน,1.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,17,พรรคไทยชนะ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,21,พรรคไทรวมพลัง,1.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,27,พรรคประชาธิปัตย์,2.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,34,พรรคสร้างอนาคตไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,35,พรรครักชาติ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,37,พรรคภูมิใจไทย,13.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,38,พรรคพลังธรรมใหม่,2.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,46,พรรคประชาชน,30.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,48,พรรคไทยสร้างไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M11_U13,49,พรรคไทยก้าวใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,1,พรรคไทยทรัพย์ทวี,12.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,2,พรรคเพื่อชาติไทย,5.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,3,พรรคใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,4,พรรคมิติใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,5,พรรครวมใจไทย,7.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,6,พรรครวมไทยสร้างชาติ,3.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,9,พรรคเพื่อไทย,114.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,11,พรรคเศรษฐกิจ,15.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,12,พรรคเสรีรวมไทย,6.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,14,พรรคท้องที่ไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,25,พรรคเพื่อชีวิตใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,27,พรรคประชาธิปัตย์,3.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,29,พรรคไทยภักดี,2.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,35,พรรครักชาติ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,37,พรรคภูมิใจไทย,38.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,38,พรรคพลังธรรมใหม่,4.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,46,พรรคประชาชน,36.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U14,48,พรรคไทยสร้างไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,1,พรรคไทยทรัพย์ทวี,4.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,2,พรรคเพื่อชาติไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,5,พรรครวมใจไทย,11.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,7,พรรคพลวัต,2.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,9,พรรคเพื่อไทย,43.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,11,พรรคเศรษฐกิจ,2.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,13,พรรครวมพลังประชาชน,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,18,พรรคพลังสังคมใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,20,พรรคฟิวชัน,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,36,พรรคไทยพร้อม,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,37,พรรคภูมิใจไทย,14.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,38,พรรคพลังธรรมใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,45,พรรคเป็นธรรม,1.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,46,พรรคประชาชน,14.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,48,พรรคไทยสร้างไทย,6.0
KK10_หนองสองห้อง_หนองเม็ก_M12_U15,53,พรรคไทยพิทักษ์ธรรม,1.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,1,พรรคไทยทรัพย์ทวี,3.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,5,พรรครวมใจไทย,5.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,6,พรรครวมไทยสร้างชาติ,3.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,8,พรรคประชาธิปไตยใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,9,พรรคเพื่อไทย,32.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,11,พรรคเศรษฐกิจ,3.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,12,พรรคเสรีรวมไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,13,พรรครวมพลังประชาชน,3.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,34,พรรคสร้างอนาคตไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,37,พรรคภูมิใจไทย,23.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,38,พรรคพลังธรรมใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,46,พรรคประชาชน,22.0
KK10_หนองสองห้อง_หนองเม็ก_M14_U16,47,พรรคประชาไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,1,พรรคไทยทรัพย์ทวี,4.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,2,พรรคเพื่อชาติไทย,3.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,3,พรรคใหม่,1.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,5,พรรครวมใจไทย,9.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,6,พรรครวมไทยสร้างชาติ,10.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,8,พรรคประชาธิปไตยใหม่,2.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,9,พรรคเพื่อไทย,119.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,10,พรรคทางเลือกใหม่,2.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,11,พรรคเศรษฐกิจ,22.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,12,พรรคเสรีรวมไทย,3.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,16,พรรคพลังเพื่อไทย,1.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,27,พรรคประชาธิปัตย์,3.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,29,พรรคไทยภักดี,1.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,34,พรรคสร้างอนาคตไทย,2.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,35,พรรครักชาติ,1.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,37,พรรคภูมิใจไทย,59.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,38,พรรคพลังธรรมใหม่,2.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,39,พรรคกรีน,1.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,40,พรรคไทยธรรม,1.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,45,พรรคเป็นธรรม,1.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,46,พรรคประชาชน,44.0
KK10_หนองสองห้อง_หนองเม็ก_M15_U17,47,พรรคประชาไทย,1.0
